areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02002645,South Promenade & Seasiders Way,E06000009,-3.057,53.793,-3.043,53.811
E02002646,Little Marton & Marton Moss Side,E06000009,-3.022,53.793,-2.983,53.818
E02002647,Victoria,E06000009,-3.048,53.793,-3.029,53.809
E02002648,Hawes Side,E06000009,-3.04,53.793,-3.015,53.804
E02002649,South Shore,E06000009,-3.059,53.78,-3.038,53.798
E02002650,Common Edge,E06000009,-3.04,53.773,-2.997,53.794
E02002651,Squires Gate,E06000009,-3.059,53.776,-3.027,53.791
E02002653,Bransholme Central,E06000010,-0.341,53.78,-0.315,53.801
E02002654,Orchard Park,E06000010,-0.392,53.781,-0.367,53.792
E02002655,Bransholme East,E06000010,-0.33,53.776,-0.293,53.813
E02002656,Haworth Park,E06000010,-0.37,53.778,-0.348,53.793
E02002657,Bransholme West,E06000010,-0.36,53.778,-0.32,53.795
E02002658,Sutton North,E06000010,-0.317,53.773,-0.289,53.792
E02002659,Greenwood,E06000010,-0.391,53.773,-0.357,53.787
E02002660,Bilton Grange,E06000010,-0.271,53.765,-0.252,53.783
E02002661,Longhill,E06000010,-0.288,53.765,-0.263,53.787
E02002662,Ings,E06000010,-0.301,53.764,-0.275,53.79
E02002663,University & Newland North,E06000010,-0.38,53.767,-0.33,53.782
E02002664,Sutton South,E06000010,-0.327,53.764,-0.294,53.779
E02002665,Bricknell East,E06000010,-0.391,53.753,-0.364,53.776
E02002666,Newland South,E06000010,-0.363,53.755,-0.329,53.769
E02002667,Stoneferry & Sutton Fields,E06000010,-0.349,53.754,-0.305,53.781
E02002668,Southcoates East,E06000010,-0.289,53.752,-0.263,53.769
E02002669,Newland Avenues,E06000010,-0.374,53.754,-0.352,53.769
E02002670,Bricknell West,E06000010,-0.411,53.75,-0.38,53.768
E02002671,Southcoates Central & Docks,E06000010,-0.31,53.733,-0.243,53.77
E02002672,Greatfield,E06000010,-0.274,53.75,-0.241,53.765
E02002673,Southcoates West,E06000010,-0.31,53.75,-0.294,53.766
E02002674,Derringham,E06000010,-0.422,53.75,-0.4,53.761
E02002675,Sculcoates,E06000010,-0.362,53.743,-0.328,53.766
E02002676,Chanterlands Avenue,E06000010,-0.385,53.744,-0.359,53.76
E02002677,Drypool & Victoria Dock,E06000010,-0.333,53.738,-0.306,53.759
E02002678,Newington,E06000010,-0.395,53.74,-0.374,53.755
E02002679,East Ella,E06000010,-0.413,53.737,-0.387,53.755
E02002680,Hull City Centre,E06000010,-0.368,53.732,-0.329,53.757
E02002681,Boulevard & St Andrew's Quay,E06000010,-0.398,53.722,-0.354,53.751
E02002682,Gipsyville,E06000010,-0.408,53.727,-0.372,53.743
E02002684,Bridlington North & Bempton,E06000011,-0.316,54.082,-0.144,54.158
E02002685,Bridlington East & Flamborough,E06000011,-0.207,54.089,-0.076,54.141
E02002686,Bridlington West,E06000011,-0.25,54.067,-0.196,54.1
E02002687,Bridlington Central,E06000011,-0.208,54.082,-0.176,54.094
E02002688,Bridlington Hilderthorpe,E06000011,-0.213,54.071,-0.185,54.088
E02002689,"Burton Agnes, Rudston & Langtoft",E06000011,-0.497,53.991,-0.203,54.177
E02002691,Driffield West & Huggate,E06000011,-0.726,53.91,-0.357,54.097
E02002692,Stamford Bridge & Sutton Upon Derwent,E06000011,-0.949,53.89,-0.768,54.02
E02002693,"Skipsea, Beeford & Brandesburton",E06000011,-0.384,53.879,-0.169,54.037
E02002694,Pocklington,E06000011,-0.868,53.881,-0.617,54.03
E02002695,Hornsea,E06000011,-0.196,53.844,-0.102,53.933
E02002696,"Cherry Burton, Leconfield & Middleton",E06000011,-0.644,53.847,-0.382,53.942
E02002697,Leven & Tickton,E06000011,-0.416,53.782,-0.136,53.913
E02002698,Market Weighton,E06000011,-0.728,53.797,-0.573,53.906
E02002699,Molescroft,E06000011,-0.48,53.842,-0.41,53.868
E02002700,Beverley North,E06000011,-0.435,53.842,-0.393,53.859
E02002701,"Holme, Melbourne & Bubwith",E06000011,-0.948,53.745,-0.688,53.929
E02002702,Beverley South,E06000011,-0.469,53.827,-0.381,53.856
E02002703,"Walkington, Bishop Burton & Woodmansey",E06000011,-0.561,53.802,-0.354,53.858
E02002704,Aldbrough & Sproatley,E06000011,-0.283,53.768,-0.043,53.861
E02002705,Cottingham West,E06000011,-0.53,53.756,-0.409,53.805
E02002706,Cottingham East,E06000011,-0.422,53.765,-0.359,53.809
E02002707,"South Cave, Newbald & Little Weighton",E06000011,-0.673,53.725,-0.426,53.851
E02002708,Cottingham South & North Ella,E06000011,-0.443,53.755,-0.403,53.786
E02002709,Gilberdyke & North Cave,E06000011,-0.78,53.701,-0.606,53.816
E02002710,Willerby,E06000011,-0.456,53.744,-0.419,53.763
E02002711,Kirk Ella,E06000011,-0.483,53.733,-0.435,53.771
E02002712,Hedon & Preston,E06000011,-0.255,53.728,-0.169,53.778
E02002714,Withernsea West & Keyingham,E06000011,-0.192,53.629,0.039,53.795
E02002715,Brough,E06000011,-0.613,53.709,-0.497,53.773
E02002716,Burstwick & Thorngumbald,E06000011,-0.237,53.651,-0.109,53.743
E02002717,Hessle East & Anlaby South,E06000011,-0.463,53.714,-0.419,53.748
E02002718,North Ferriby & Swanland,E06000011,-0.559,53.708,-0.462,53.761
E02002719,Hessle West,E06000011,-0.467,53.716,-0.431,53.736
E02002720,Howden South & Goole North,E06000011,-0.973,53.71,-0.844,53.762
E02002721,"Howden North, Eastrington & Swinefleet",E06000011,-0.898,53.633,-0.698,53.79
E02002722,Withernsea East & Patrington,E06000011,-0.077,53.571,0.147,53.744
E02002723,Goole West,E06000011,-0.969,53.633,-0.812,53.727
E02002724,Goole East,E06000011,-0.887,53.686,-0.856,53.714
E02002725,Snaith,E06000011,-1.104,53.65,-0.905,53.707
E02002726,Immingham & Habrough,E06000012,-0.292,53.584,-0.162,53.64
E02002727,Grimsby East Marsh & Port,E06000012,-0.08,53.561,-0.052,53.584
E02002728,Grimsby West Marsh,E06000012,-0.117,53.563,-0.07,53.584
E02002729,Great Coates & The Willows,E06000012,-0.15,53.562,-0.093,53.59
E02002730,Sidney Park,E06000012,-0.058,53.564,-0.039,53.577
E02002731,New Clee,E06000012,-0.07,53.561,-0.057,53.572
E02002732,"Laceby, Healing & Stallingborough",E06000012,-0.239,53.521,-0.112,53.62
E02002733,Littlefield North,E06000012,-0.112,53.56,-0.079,53.57
E02002734,Yarborough,E06000012,-0.13,53.557,-0.106,53.572
E02002736,Holme Hill,E06000012,-0.083,53.554,-0.066,53.566
E02002737,Weelsby & Old Clee,E06000012,-0.076,53.542,-0.041,53.568
E02002738,Laceby Acres & Wybers Wood,E06000012,-0.143,53.549,-0.121,53.57
E02002739,Cleethorpes Beacon Hill,E06000012,-0.046,53.547,-0.021,53.558
E02002740,Littlefield South & Grange,E06000012,-0.125,53.545,-0.098,53.562
E02002741,Wellow,E06000012,-0.103,53.539,-0.072,53.562
E02002743,Cleethorpes West,E06000012,-0.055,53.537,-0.033,53.559
E02002744,Nunsthorpe,E06000012,-0.125,53.543,-0.092,53.556
E02002745,Humberston,E06000012,-0.042,53.513,0.018,53.549
E02002746,Scartho,E06000012,-0.115,53.526,-0.073,53.544
E02002747,New Waltham,E06000012,-0.097,53.516,-0.029,53.551
E02002748,Waltham & East Ravendale,E06000012,-0.214,53.434,-0.067,53.549
E02002749,Barton upon Humber,E06000013,-0.489,53.639,-0.406,53.699
E02002750,"Goxhill, Barrow & New Holland",E06000013,-0.434,53.643,-0.264,53.714
E02002751,Winterton & Winteringham,E06000013,-0.684,53.648,-0.525,53.715
E02002752,"Barnetby, Ulceby & Killingholme",E06000013,-0.447,53.556,-0.201,53.691
E02002753,"Burton upon Stather, Alkborough & Gunness",E06000013,-0.746,53.554,-0.627,53.705
E02002754,Crowle & Keadby,E06000013,-0.898,53.563,-0.69,53.685
E02002755,Scunthorpe North,E06000013,-0.686,53.587,-0.608,53.621
E02002756,Scunthorpe Central & Crosby,E06000013,-0.672,53.585,-0.643,53.601
E02002757,Scunthorpe Berkeley,E06000013,-0.688,53.585,-0.659,53.598
E02002758,Scunthorpe Frodingham,E06000013,-0.655,53.561,-0.59,53.599
E02002759,Brigg & South Ferriby,E06000013,-0.544,53.542,-0.389,53.69
E02002760,Scunthorpe Central Park,E06000013,-0.688,53.569,-0.653,53.585
E02002761,Broughton & Appleby,E06000013,-0.643,53.544,-0.489,53.651
E02002762,Scunthorpe Lincoln Gardens,E06000013,-0.672,53.566,-0.64,53.579
E02002763,Scunthorpe Lakeside,E06000013,-0.645,53.559,-0.605,53.577
E02002764,Scunthorpe Westcliff,E06000013,-0.687,53.558,-0.666,53.575
E02002765,Scunthorpe Ashby,E06000013,-0.671,53.559,-0.642,53.568
E02002766,Scunthorpe Bottesford,E06000013,-0.658,53.55,-0.617,53.565
E02002767,Scunthorpe Yaddlethorpe,E06000013,-0.71,53.543,-0.642,53.56
E02002768,Epworth & Bracon,E06000013,-0.901,53.513,-0.758,53.587
E02002769,Messingham & Scawby,E06000013,-0.742,53.488,-0.508,53.565
E02002770,Kirton in Lindsey & Hibaldstow,E06000013,-0.635,53.456,-0.405,53.55
E02002771,"Westwoodside, Haxey & Owston Ferry",E06000013,-0.95,53.455,-0.739,53.565
E02002772,Strensall,E06000014,-1.064,54.004,-0.985,54.057
E02002773,Haxby,E06000014,-1.096,54.007,-1.052,54.05
E02002774,Wigginton,E06000014,-1.122,53.996,-1.062,54.042
E02002775,New Earswick,E06000014,-1.09,53.979,-1.047,54.007
E02002776,Huntington,E06000014,-1.072,53.977,-1.015,54.007
E02002777,Clifton Without & Skelton,E06000014,-1.149,53.973,-1.071,54.031
E02002778,Rawcliffe & Clifton South,E06000014,-1.136,53.961,-1.086,53.993
E02002779,Heworth North & Stockton,E06000014,-1.069,53.963,-0.967,54.039
E02002780,Clifton North,E06000014,-1.097,53.968,-1.076,53.981
E02002781,Heworth South & The Groves,E06000014,-1.082,53.958,-1.058,53.979
E02002782,"Poppleton, Rufforth & Askham",E06000014,-1.224,53.909,-1.111,54.002
E02002783,Acomb,E06000014,-1.143,53.955,-1.107,53.976
E02002784,York City Centre,E06000014,-1.098,53.951,-1.058,53.969
E02002785,Osbaldwick,E06000014,-1.057,53.948,-0.993,53.98
E02002786,Tang Hall,E06000014,-1.067,53.95,-1.037,53.965
E02002787,Holgate West,E06000014,-1.133,53.948,-1.106,53.964
E02002788,Holgate East,E06000014,-1.114,53.945,-1.082,53.968
E02002789,"Westfield, Chapelfields & Foxwood",E06000014,-1.147,53.94,-1.115,53.957
E02002790,Fulford Road & Clementhorpe,E06000014,-1.086,53.938,-1.057,53.955
E02002791,"Dunnington, Elvington & Wheldrake",E06000014,-1.021,53.88,-0.92,53.992
E02002792,South Bank & Dringhouses,E06000014,-1.115,53.927,-1.08,53.95
E02002793,Woodthorpe & Acomb Park,E06000014,-1.146,53.926,-1.106,53.949
E02002794,"Fulford, Heslington & University",E06000014,-1.104,53.875,-0.962,53.955
E02002795,Bishopthorpe & Copmanthorpe,E06000014,-1.17,53.876,-1.075,53.936
E02002796,Allestree North,E06000015,-1.5,52.946,-1.466,52.968
E02002797,Allestree South,E06000015,-1.521,52.929,-1.485,52.956
E02002798,Oakwood,E06000015,-1.454,52.936,-1.409,52.951
E02002799,Breadsall Hilltop,E06000015,-1.469,52.932,-1.436,52.95
E02002800,Darley Abbey,E06000015,-1.499,52.928,-1.463,52.956
E02002801,Chaddesden North,E06000015,-1.446,52.926,-1.42,52.942
E02002802,Chaddesden West,E06000015,-1.469,52.917,-1.44,52.937
E02002803,Little Chester,E06000015,-1.504,52.924,-1.466,52.942
E02002804,Mackworth,E06000015,-1.54,52.92,-1.501,52.933
E02002805,Spondon North,E06000015,-1.418,52.917,-1.383,52.932
E02002806,New Zealand,E06000015,-1.512,52.922,-1.486,52.929
E02002807,Chaddesden Park,E06000015,-1.448,52.911,-1.416,52.932
E02002808,Cathedral Quarter & California,E06000015,-1.504,52.91,-1.465,52.927
E02002809,Spondon South,E06000015,-1.441,52.9,-1.388,52.926
E02002810,Mickleover North,E06000015,-1.557,52.908,-1.514,52.924
E02002811,New Normanton,E06000015,-1.491,52.904,-1.472,52.92
E02002812,Littleover East,E06000015,-1.523,52.899,-1.489,52.922
E02002813,Rose Hill & Castleward,E06000015,-1.481,52.899,-1.462,52.924
E02002814,Mickleover South,E06000015,-1.555,52.893,-1.526,52.914
E02002815,Normanton North & Peartree,E06000015,-1.497,52.897,-1.469,52.909
E02002816,Littleover West & Heatherton,E06000015,-1.543,52.887,-1.506,52.915
E02002817,Normanton West,E06000015,-1.519,52.89,-1.491,52.905
E02002818,Normanton South,E06000015,-1.495,52.888,-1.473,52.903
E02002819,Wilmorton & Alvaston Village,E06000015,-1.464,52.886,-1.403,52.92
E02002820,Alvaston & Crewton,E06000015,-1.446,52.887,-1.423,52.904
E02002821,Allenton & Osmaston,E06000015,-1.473,52.884,-1.438,52.907
E02002822,Sunny Hill,E06000015,-1.523,52.882,-1.489,52.895
E02002823,Boulton,E06000015,-1.445,52.879,-1.41,52.896
E02002824,Sinfin,E06000015,-1.502,52.869,-1.46,52.897
E02002825,Chellaston West & Shelton Lock,E06000015,-1.467,52.865,-1.437,52.885
E02002826,Chellaston East,E06000015,-1.448,52.861,-1.417,52.882
E02002827,Beaumont Park,E06000016,-1.175,52.661,-1.137,52.691
E02002828,Rushey Mead North,E06000016,-1.129,52.655,-1.064,52.673
E02002829,Stocking Farm & Mowmacre,E06000016,-1.153,52.652,-1.125,52.675
E02002830,Bradgate Heights & Beaumont Leys,E06000016,-1.185,52.648,-1.146,52.679
E02002831,Rushey Mead South,E06000016,-1.11,52.652,-1.088,52.667
E02002832,Belgrave North West,E06000016,-1.13,52.645,-1.107,52.667
E02002833,Belgrave North East,E06000016,-1.119,52.649,-1.101,52.661
E02002834,Abbey Park,E06000016,-1.16,52.634,-1.126,52.659
E02002836,Belgrave South,E06000016,-1.127,52.64,-1.105,52.653
E02002837,Northfields & Merrydale,E06000016,-1.109,52.642,-1.085,52.654
E02002838,New Parks & Stokeswood,E06000016,-1.185,52.638,-1.15,52.652
E02002839,Colchester Road,E06000016,-1.085,52.634,-1.056,52.654
E02002842,Newfoundpool,E06000016,-1.161,52.634,-1.14,52.645
E02002843,Spinney Hill Road,E06000016,-1.116,52.632,-1.098,52.645
E02002844,St Matthews & Highfields North,E06000016,-1.13,52.63,-1.11,52.645
E02002845,North Evington & Rowlatts Hill,E06000016,-1.101,52.621,-1.07,52.642
E02002846,Dane Hills & Western Park,E06000016,-1.208,52.627,-1.152,52.642
E02002847,Crown Hills,E06000016,-1.109,52.623,-1.088,52.639
E02002848,Highfields South,E06000016,-1.122,52.626,-1.104,52.634
E02002849,West End & Westcotes,E06000016,-1.161,52.623,-1.142,52.637
E02002851,Evington,E06000016,-1.093,52.613,-1.053,52.641
E02002852,Braunstone Park West,E06000016,-1.205,52.618,-1.163,52.633
E02002853,Stoneygate North,E06000016,-1.119,52.616,-1.088,52.628
E02002854,Braunstone Park East,E06000016,-1.181,52.613,-1.154,52.633
E02002855,Rowley Fields & Faircharm,E06000016,-1.166,52.608,-1.143,52.626
E02002856,Clarendon Park & Stoneygate South,E06000016,-1.137,52.608,-1.099,52.628
E02002857,Aylestone North & Saffron Fields,E06000016,-1.149,52.6,-1.131,52.624
E02002858,Knighton,E06000016,-1.119,52.596,-1.093,52.617
E02002860,Aylestone South,E06000016,-1.174,52.591,-1.141,52.617
E02002861,Saffron Lane,E06000016,-1.147,52.588,-1.126,52.608
E02002862,Eyres Monsell,E06000016,-1.161,52.581,-1.141,52.596
E02002863,"Market Overton, Cottesmore & Empingham",E06000017,-0.756,52.628,-0.504,52.76
E02002864,"Oakham West, Langham & Whissendine",E06000017,-0.822,52.658,-0.714,52.744
E02002865,Oakham East,E06000017,-0.76,52.65,-0.706,52.683
E02002866,"Ketton, Ryhall & Luffenham",E06000017,-0.67,52.572,-0.428,52.714
E02002867,"Uppingham, Lyddington & Braunston",E06000017,-0.821,52.525,-0.625,52.664
E02002868,Rise Park & Top Valley West,E06000018,-1.186,52.998,-1.166,53.014
E02002869,Bulwell North,E06000018,-1.217,52.997,-1.183,53.019
E02002871,Highbury Vale,E06000018,-1.196,52.991,-1.175,53.012
E02002872,Bulwell West,E06000018,-1.225,52.987,-1.19,53.011
E02002873,Bestwood,E06000018,-1.179,52.99,-1.15,53.003
E02002874,North Sherwood,E06000018,-1.165,52.982,-1.138,52.998
E02002875,Basford Park Lane,E06000018,-1.188,52.98,-1.159,52.996
E02002876,Old Basford,E06000018,-1.204,52.972,-1.173,52.992
E02002877,Sherwood Vale,E06000018,-1.158,52.975,-1.123,52.987
E02002878,Broxtowe & Cinderhill,E06000018,-1.227,52.974,-1.195,52.987
E02002879,New Basford,E06000018,-1.175,52.972,-1.156,52.987
E02002880,Aspley,E06000018,-1.216,52.971,-1.191,52.982
E02002881,Bilborough North,E06000018,-1.247,52.967,-1.211,52.985
E02002882,Mapperley Park,E06000018,-1.157,52.963,-1.13,52.98
E02002883,Thorneywood,E06000018,-1.137,52.961,-1.115,52.981
E02002884,Forest Fields,E06000018,-1.168,52.966,-1.153,52.975
E02002885,Hyson Green,E06000018,-1.181,52.962,-1.165,52.974
E02002886,Bobbers Mill,E06000018,-1.201,52.955,-1.174,52.977
E02002887,Beechdale,E06000018,-1.233,52.96,-1.197,52.974
E02002888,St Ann's East,E06000018,-1.142,52.955,-1.119,52.968
E02002889,"Arboretum, Forest & Trent University",E06000018,-1.171,52.954,-1.151,52.968
E02002890,St Ann's West,E06000018,-1.153,52.953,-1.131,52.968
E02002891,Bakersfield,E06000018,-1.124,52.947,-1.088,52.965
E02002892,Bilborough South,E06000018,-1.247,52.95,-1.218,52.968
E02002893,Radford,E06000018,-1.184,52.949,-1.167,52.967
E02002895,The Park & Castle,E06000018,-1.175,52.947,-1.151,52.959
E02002896,Sneinton,E06000018,-1.139,52.942,-1.086,52.957
E02002897,Wollaton Vale,E06000018,-1.245,52.939,-1.205,52.958
E02002898,Lenton & Dunkirk,E06000018,-1.203,52.917,-1.161,52.954
E02002901,Wilford & Silverdale,E06000018,-1.177,52.91,-1.152,52.938
E02002902,Clifton North,E06000018,-1.193,52.899,-1.159,52.925
E02002903,Clifton West,E06000018,-1.217,52.893,-1.183,52.913
E02002904,Clifton South,E06000018,-1.189,52.889,-1.166,52.904
E02002905,"Wigmore, Orleton & Brimfield",E06000019,-3.013,52.247,-2.596,52.395
E02002906,Leominster North,E06000019,-2.804,52.216,-2.73,52.247
E02002907,Leominster South,E06000019,-2.815,52.182,-2.659,52.236
E02002908,"Shobdon, Luston & Bodenham",E06000019,-2.97,52.128,-2.564,52.305
E02002909,Bromyard & Bishop's Frome,E06000019,-2.655,52.099,-2.384,52.286
E02002910,"Kington, Eardisley & Staunton",E06000019,-3.142,52.078,-2.884,52.264
E02002911,"Credenhill, Weobley & Wellington",E06000019,-2.925,52.045,-2.705,52.194
E02002912,"Lugwardine, Withington & Moreton on Lugg",E06000019,-2.747,52.04,-2.579,52.153
E02002913,"Colwall, Cradley & Wellington Heath",E06000019,-2.496,52.054,-2.338,52.155
E02002914,Hereford North West,E06000019,-2.775,52.057,-2.703,52.078
E02002915,Hereford North East,E06000019,-2.746,52.055,-2.675,52.105
E02002916,Hereford Central,E06000019,-2.724,52.042,-2.696,52.072
E02002917,Hereford West,E06000019,-2.76,52.047,-2.72,52.066
E02002918,Hereford East,E06000019,-2.7,52.044,-2.673,52.064
E02002919,Hereford South,E06000019,-2.737,52.028,-2.706,52.053
E02002920,"Belmont, Madley & Clehonger",E06000019,-2.902,52.014,-2.734,52.073
E02002921,Hereford South West,E06000019,-2.75,52.032,-2.723,52.05
E02002922,"Fownhope, Tarrington & Marcle",E06000019,-2.691,51.959,-2.46,52.122
E02002923,Ledbury,E06000019,-2.475,51.994,-2.347,52.071
E02002924,Golden Valley,E06000019,-3.126,51.905,-2.832,52.122
E02002925,Kingstone & Kingsthorne,E06000019,-2.882,51.869,-2.6,52.049
E02002926,Ross-on-Wye,E06000019,-2.608,51.896,-2.546,51.932
E02002927,"Penyard, Llangarron & Goodrich",E06000019,-2.779,51.826,-2.439,51.997
E02002928,Newport North,E06000020,-2.395,52.767,-2.358,52.784
E02002929,Edgmond & Church Aston,E06000020,-2.555,52.718,-2.312,52.828
E02002930,Newport South,E06000020,-2.391,52.758,-2.358,52.771
E02002931,Muxton & Lilleshall,E06000020,-2.497,52.695,-2.375,52.752
E02002932,Donnington,E06000020,-2.458,52.707,-2.423,52.733
E02002933,Dothill & Shawbirch,E06000020,-2.539,52.703,-2.513,52.724
E02002934,Apley & Leegomery,E06000020,-2.525,52.701,-2.491,52.727
E02002935,Wrockwardine Wood & Trench,E06000020,-2.474,52.699,-2.44,52.72
E02002936,Hadley & Horton,E06000020,-2.498,52.694,-2.451,52.734
E02002937,"Ironbridge, Admaston & Higher Ercall",E06000020,-2.667,52.615,-2.434,52.806
E02002938,Wellington East,E06000020,-2.52,52.688,-2.489,52.71
E02002939,Wellington West,E06000020,-2.538,52.689,-2.508,52.706
E02002940,St George's,E06000020,-2.451,52.687,-2.431,52.708
E02002941,Oakengates & Ketley,E06000020,-2.495,52.682,-2.435,52.708
E02002942,Priorslee,E06000020,-2.442,52.68,-2.401,52.708
E02002944,Malinslee,E06000020,-2.482,52.657,-2.441,52.677
E02002945,Hollinswood & Randlay,E06000020,-2.453,52.65,-2.408,52.682
E02002946,Dawley & Aqueduct,E06000020,-2.48,52.643,-2.446,52.665
E02002947,Brookside,E06000020,-2.453,52.645,-2.426,52.658
E02002948,Woodside,E06000020,-2.485,52.634,-2.457,52.644
E02002949,Madeley,E06000020,-2.478,52.625,-2.437,52.645
E02002950,Sutton Hill,E06000020,-2.455,52.618,-2.416,52.654
E02002951,Great Chell & Packmoor,E06000021,-2.216,53.067,-2.167,53.093
E02002952,Goldenhill & Sandyford,E06000021,-2.239,53.056,-2.201,53.085
E02002953,Bradeley & Chell Heath,E06000021,-2.195,53.054,-2.171,53.074
E02002954,Norton,E06000021,-2.185,53.05,-2.127,53.084
E02002955,Tunstall,E06000021,-2.225,53.045,-2.2,53.067
E02002956,Little Chell & Stanfield,E06000021,-2.203,53.047,-2.179,53.072
E02002957,Baddley & Milton,E06000021,-2.161,53.039,-2.117,53.065
E02002958,Smallthorne & Sneyd Green,E06000021,-2.183,53.04,-2.151,53.056
E02002959,Longport & Burslem Park,E06000021,-2.22,53.033,-2.185,53.055
E02002960,Birches Head,E06000021,-2.17,53.03,-2.147,53.045
E02002961,Cobridge & Central Forest,E06000021,-2.195,53.029,-2.169,53.049
E02002962,Abbey Hulton,E06000021,-2.158,53.023,-2.126,53.049
E02002963,Northwood,E06000021,-2.18,53.024,-2.156,53.037
E02002964,Townsend & Eaton Park,E06000021,-2.159,53.003,-2.119,53.033
E02002965,Hanley & Etruria,E06000021,-2.208,53.012,-2.171,53.036
E02002966,Shelton & Joiner's Square,E06000021,-2.195,53.003,-2.147,53.026
E02002967,Bentilee & Ubberley,E06000021,-2.141,52.997,-2.103,53.022
E02002968,Basford & Hartshill,E06000021,-2.218,52.999,-2.187,53.02
